Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,Diverted
2007,4,16,5,2122,2339,WN,N787UA,142.0,137.0,117.0,49.0,55.0,DEN,LAX,932.0,0,0
2007,1,5,1,2100,2227,DL,N755AA,83.0,87.0,73.0,75.0,73.0,SFO,DEN,640.0,0,0
2007,4,15,4,150,248,DL,N462US,61.0,58.0,40.0,29.0,32.0,PHX,ORD,410.0,0,0
2007,6,11,2,642,801,DL,N257DL,77.0,79.0,69.0,-14.0,-28.0,DFW,SFO,564.0,0,0
2007,6,6,5,359,502,DL,N672WN,70.0,63.0,42.0,-22.0,-20.0,ATL,PHX,436.0,0,0
2007,3,24,2,715,902,DL,N331US,103.0,107.0,83.0,20.0,27.0,PHX,DFW,732.0,0,0
2007,5,22,4,1312,1801,WN,N920AA,279.0,289.0,270.0,19.0,13.0,DEN,DFW,2137.0,0,0
2007,5,2,6,1354,1750,US,N672WN,232.0,236.0,224.0,33.0,28.0,DFW,SFO,1723.0,0,0
2007,4,12,2,1204,1346,AA,N130UA,94.0,102.0,85.0,-54.0,-56.0,JFK,LAX,708.0,0,0
2007,10,13,4,1539,1639,DL,N104US,59.0,60.0,47.0,-2.0,-1.0,DFW,PHX,417.0,0,0
2007,1,18,5,2336,335,UA,N552AA,244.0,239.0,228.0,33.0,22.0,JFK,SFO,1744.0,0,0
2007,1,13,1,152,527,WN,N376WN,212.0,215.0,193.0,48.0,46.0,DEN,DFW,1464.0,0,0
2007,12,18,7,849,1135,DL,N130UA,167.0,166.0,153.0,-48.0,-51.0,ATL,SFO,1124.0,0,0
2007,8,15,4,1246,1654,UA,N683AA,245.0,248.0,237.0,-24.0,-8.0,LAX,JFK,1856.0,0,0
2007,7,25,1,1829,2238,DL,N107US,251.0,249.0,227.0,-8.0,-2.0,PHX,SFO,1717.0,0,0
2007,7,1,4,1556,1841,UA,N349UA,165.0,165.0,142.0,-43.0,-57.0,SEA,DFW,1091.0,0,0
2007,5,26,6,153,327,WN,N870UA,96.0,94.0,71.0,20.0,22.0,PHX,LAX,693.0,0,0
2007,4,7,5,1959,5,US,N331US,246.0,246.0,222.0,0.0,-3.0,ORD,SFO,1777.0,0,0
2007,11,16,6,15,142,UA,N572US,91.0,87.0,63.0,32.0,44.0,DFW,MCO,604.0,0,0
2007,5,19,6,537,714,WN,N369DL,89.0,97.0,83.0,6.0,16.0,ORD,ATL,634.0,0,0
2007,6,6,5,2236,214,US,N681US,220.0,218.0,201.0,20.0,10.0,ATL,PHX,1495.0,0,0
2007,11,21,1,1315,1609,WN,N653US,179.0,174.0,154.0,-63.0,-55.0,MCO,SEA,1291.0,0,0
2007,11,15,5,2142,239,AA,N598UA,298.0,297.0,274.0,13.0,19.0,LAX,SEA,2226.0,0,0
2007,4,19,3,1129,1432,AA,N833UA,187.0,183.0,172.0,31.0,37.0,PHX,DEN,1310.0,0,0
2007,2,28,4,2122,2319,UA,N342WN,113.0,117.0,103.0,19.0,20.0,MCO,SEA,808.0,0,0
2007,12,27,6,2054,2150,DL,N172DL,54.0,56.0,35.0,-12.0,-22.0,SEA,ORD,396.0,0,0
2007,2,9,5,349,522,AA,N588AA,88.0,93.0,70.0,-102.0,-110.0,SFO,DFW,649.0,0,0
2007,7,16,2,1614,1948,AA,N107US,218.0,214.0,194.0,30.0,19.0,LAX,DFW,1605.0,0,0
2007,3,7,3,1036,1305,WN,N479DL,141.0,149.0,137.0,11.0,2.0,MCO,SEA,1006.0,0,0
2007,10,13,2,1639,2141,UA,N875DL,300.0,302.0,280.0,34.0,23.0,ATL,ORD,2101.0,0,0
2007,11,21,7,1537,1628,DL,N552AA,53.0,51.0,34.0,56.0,56.0,DFW,LAX,349.0,0,0
2007,9,19,6,647,1205,WN,N532DL,322.0,318.0,305.0,13.0,28.0,MCO,DFW,2133.0,0,0
2007,10,25,6,1515,1609,UA,N114WN,51.0,54.0,42.0,13.0,10.0,MCO,ORD,373.0,0,0
2007,7,17,4,1844,2132,US,N342WN,173.0,168.0,151.0,-35.0,-41.0,LAX,SFO,1178.0,0,0
2007,4,6,4,1138,1633,UA,N342WN,295.0,295.0,283.0,-30.0,-36.0,MCO,SFO,1987.0,0,0
2007,1,27,4,756,911,DL,N454UA,71.0,75.0,54.0,-17.0,-6.0,DFW,PHX,492.0,0,0
2007,12,20,6,1612,2139,UA,N864WN,319.0,327.0,312.0,26.0,27.0,DEN,ORD,2362.0,0,0
2007,7,24,2,550,654,US,N870UA,63.0,64.0,49.0,-22.0,-20.0,PHX,DEN,452.0,0,0
2007,11,27,1,318,915,DL,N114WN,354.0,357.0,344.0,36.0,34.0,LAX,ORD,2338.0,0,0
2007,5,20,1,850,1254,US,N672WN,240.0,244.0,224.0,24.0,14.0,DFW,MCO,1655.0,0,0
2007,5,16,7,1053,1602,DL,N119DL,312.0,309.0,293.0,9.0,11.0,SEA,ATL,2128.0,0,0
2007,4,10,1,1909,2355,AA,N211US,291.0,286.0,269.0,4.0,-10.0,MCO,DEN,1941.0,0,0
2007,8,25,1,13,133,WN,N369DL,77.0,80.0,56.0,18.0,20.0,DEN,ORD,541.0,0,0
2007,5,12,5,849,957,DL,N755UA,63.0,68.0,49.0,12.0,21.0,JFK,DEN,501.0,0,0
2007,12,20,5,1356,1824,WN,N130UA,269.0,268.0,251.0,15.0,19.0,LAX,SFO,1848.0,0,0
2007,5,27,3,625,956,AA,N102UA,212.0,211.0,200.0,18.0,17.0,SEA,ATL,1424.0,0,0
2007,9,19,1,1247,1557,DL,N349UA,188.0,190.0,177.0,-10.0,-12.0,DFW,SEA,1346.0,0,0
2007,4,19,1,107,440,AA,N588AA,209.0,213.0,200.0,23.0,34.0,JFK,PHX,1436.0,0,0
2007,3,4,3,2124,315,US,N668AA,361.0,351.0,327.0,-13.0,-10.0,ATL,ORD,2354.0,0,0
2007,6,27,2,1223,1310,US,N755AA,48.0,47.0,23.0,8.0,22.0,DFW,PHX,307.0,0,0
2007,8,7,4,113,541,US,N369DL,261.0,268.0,257.0,-21.0,-21.0,DEN,PHX,1981.0,0,0
2007,9,1,1,201,330,DL,N586DL,91.0,89.0,65.0,26.0,33.0,ATL,SEA,635.0,0,0
2007,11,7,2,2304,315,UA,N861DL,252.0,251.0,234.0,-56.0,-55.0,JFK,DFW,1760.0,0,0
2007,8,12,7,824,951,AA,N572US,85.0,87.0,74.0,-21.0,-4.0,ORD,ATL,595.0,0,0
2007,7,11,4,2244,118,WN,N107US,153.0,154.0,140.0,26.0,29.0,LAX,PHX,1099.0,0,0
2007,6,22,3,2008,2145,DL,N940AA,92.0,97.0,75.0,26.0,40.0,ORD,PHX,714.0,0,0
2007,6,4,3,2056,108,UA,N703UA,250.0,252.0,229.0,30.0,22.0,MCO,LAX,1826.0,0,0
2007,1,18,2,353,722,UA,N479DL,222.0,209.0,194.0,-16.0,-20.0,SFO,MCO,1361.0,0,0
2007,9,6,7,2034,2157,DL,N703UA,85.0,83.0,72.0,-23.0,-31.0,DEN,JFK,552.0,0,1
2007,12,1,7,230,453,DL,N376WN,143.0,143.0,128.0,-10.0,-1.0,MCO,ATL,1019.0,0,0
2007,6,23,1,315,754,WN,N683AA,283.0,279.0,264.0,51.0,47.0,PHX,DEN,1984.0,0,0
2007,5,27,4,153,650,DL,N257DL,299.0,297.0,275.0,20.0,24.0,ATL,ORD,2031.0,0,0
2007,8,8,7,2315,56,UA,N136WN,107.0,101.0,91.0,70.0,75.0,LAX,ATL,733.0,0,0
2007,6,26,5,525,920,AA,N787UA,236.0,235.0,213.0,27.0,37.0,SEA,LAX,1551.0,0,0
2007,1,2,3,1236,1325,US,N349UA,48.0,49.0,29.0,44.0,47.0,ATL,JFK,335.0,0,0
2007,8,22,6,221,307,AA,N672WN,43.0,46.0,33.0,20.0,22.0,ATL,ORD,332.0,0,0
2007,10,5,1,1522,1858,AA,N645AA,216.0,216.0,192.0,44.0,49.0,SFO,ATL,1465.0,0,0
2007,4,11,1,218,422,US,N552AA,119.0,124.0,113.0,-34.0,-38.0,ORD,MCO,860.0,0,0
2007,12,7,6,651,856,WN,N479DL,134.0,125.0,108.0,-34.0,-50.0,SEA,SFO,863.0,0,0
2007,5,1,1,802,854,AA,N331US,41.0,52.0,30.0,-29.0,-28.0,SFO,ATL,347.0,0,0
2007,11,5,1,1542,2105,US,N559WN,329.0,323.0,300.0,-18.0,-20.0,PHX,SEA,2202.0,0,0
2007,9,4,5,352,905,UA,N136WN,317.0,313.0,295.0,27.0,27.0,PHX,SEA,2319.0,0,0
2007,10,10,1,317,817,WN,N342WN,301.0,300.0,286.0,3.0,-10.0,LAX,PHX,2130.0,0,0
2007,8,1,3,2301,439,US,N672WN,338.0,338.0,314.0,11.0,-9.0,ATL,MCO,2200.0,0,0
2007,6,9,5,903,1349,US,N755AA,289.0,286.0,261.0,-33.0,-15.0,PHX,JFK,1954.0,0,0
2007,8,3,6,2110,12,WN,N376WN,174.0,182.0,172.0,-44.0,-51.0,SEA,ATL,1332.0,0,0
2007,9,22,6,1822,2345,WN,N870UA,315.0,323.0,308.0,33.0,31.0,PHX,SFO,2244.0,0,0
2007,11,26,1,1700,2040,DL,N672WN,217.0,220.0,205.0,33.0,42.0,DEN,LAX,1466.0,0,0
2007,6,12,6,1641,2213,UA,N653US,333.0,332.0,311.0,-17.0,-31.0,ORD,LAX,2245.0,0,0
2007,10,14,5,50,456,US,N125US,238.0,246.0,232.0,40.0,42.0,JFK,SEA,1646.0,0,0
2007,2,22,3,2248,348,WN,N586DL,303.0,300.0,290.0,15.0,14.0,LAX,DEN,2202.0,0,0
2007,4,14,7,1550,1751,US,N702US,111.0,121.0,108.0,2.0,1.0,LAX,ORD,827.0,0,0
2007,1,21,4,335,501,US,N342WN,90.0,86.0,71.0,26.0,21.0,LAX,SEA,560.0,0,0
2007,6,25,2,1055,1550,WN,N586DL,291.0,295.0,272.0,1.0,6.0,SEA,DEN,2052.0,0,0
2007,5,10,5,746,1322,WN,N875DL,324.0,336.0,316.0,58.0,65.0,SEA,ORD,2185.0,0,0
2007,10,13,1,119,434,WN,N653US,207.0,195.0,179.0,-34.0,-23.0,MCO,PHX,1286.0,0,0
2007,11,7,3,1950,2042,US,N376WN,48.0,52.0,31.0,50.0,49.0,JFK,LAX,382.0,0,0
2007,4,10,5,642,902,WN,N603AA,134.0,140.0,129.0,-16.0,-35.0,PHX,SEA,950.0,0,0
2007,6,28,7,610,715,US,N787UA,73.0,65.0,41.0,48.0,38.0,PHX,SFO,466.0,0,0
2007,11,25,3,207,347,WN,N180DL,90.0,100.0,78.0,-55.0,-56.0,JFK,PHX,704.0,0,0
2007,2,19,5,1334,1733,WN,N107US,232.0,239.0,224.0,-15.0,-30.0,MCO,SEA,1757.0,0,0
2007,8,15,5,1946,2037,DL,N369DL,55.0,51.0,39.0,14.0,20.0,DFW,LAX,366.0,0,0
2007,1,3,3,2256,29,UA,N257DL,82.0,93.0,73.0,-8.0,-21.0,MCO,PHX,667.0,0,0
2007,1,28,1,1215,1332,AA,N653US,73.0,77.0,55.0,-61.0,-61.0,MCO,ORD,564.0,0,0
2007,7,22,5,639,911,UA,N588AA,159.0,152.0,136.0,9.0,1.0,ATL,SEA,1120.0,0,0
2007,12,17,6,2225,59,AA,N787UA,152.0,154.0,140.0,-3.0,-5.0,ATL,MCO,1018.0,0,0
2007,3,1,6,830,1245,US,N104US,259.0,255.0,233.0,69.0,83.0,DFW,MCO,1829.0,0,0
2007,8,23,4,313,842,AA,N462US,327.0,329.0,305.0,-41.0,-34.0,LAX,JFK,2381.0,0,0
2007,8,18,7,719,804,UA,N683AA,50.0,45.0,26.0,-8.0,-2.0,PHX,DEN,302.0,0,0
2007,9,18,2,1334,1826,UA,N645AA,291.0,292.0,271.0,-1.0,-1.0,MCO,DEN,2137.0,0,0
2007,4,25,3,114,415,DL,N755UA,191.0,181.0,165.0,6.0,11.0,ATL,PHX,1261.0,0,0
2007,7,2,3,2216,41,US,N861DL,145.0,145.0,127.0,26.0,25.0,MCO,PHX,963.0,0,0
2007,6,2,6,1442,1804,WN,N167WN,206.0,202.0,186.0,-14.0,-13.0,DFW,LAX,1428.0,0,0
2007,5,21,2,656,835,UA,N787UA,100.0,99.0,84.0,-6.0,-10.0,ATL,ORD,721.0,0,0
2007,2,16,5,1527,1708,WN,N559WN,97.0,101.0,89.0,-24.0,-34.0,ORD,DFW,726.0,0,0
2007,4,23,7,1027,1152,UA,N864WN,86.0,85.0,65.0,9.0,-2.0,SFO,PHX,631.0,0,0
2007,5,2,4,1551,1910,US,N257DL,192.0,199.0,178.0,63.0,63.0,ATL,SFO,1491.0,0,0
2007,2,21,3,2338,228,UA,N180DL,170.0,170.0,153.0,-1.0,-3.0,PHX,SFO,1231.0,0,0
2007,7,24,5,1116,1355,WN,N114WN,177.0,159.0,135.0,-2.0,-1.0,DEN,MCO,1057.0,0,0
2007,6,17,4,1509,2027,AA,N787UA,320.0,318.0,297.0,30.0,31.0,DEN,DFW,2364.0,0,0
2007,7,22,7,807,1318,US,N559WN,308.0,311.0,288.0,-26.0,-21.0,PHX,DFW,2331.0,0,0
2007,4,10,4,1043,1349,DL,N376WN,184.0,186.0,169.0,66.0,54.0,DEN,SFO,1347.0,0,0
2007,2,5,6,349,739,US,N532DL,222.0,230.0,219.0,47.0,44.0,JFK,PHX,1498.0,0,0
2007,2,28,1,2127,124,UA,N972AA,228.0,237.0,226.0,52.0,50.0,SFO,DFW,1759.0,0,0
2007,11,10,7,1301,1444,AA,N940AA,102.0,103.0,85.0,23.0,22.0,SFO,DEN,765.0,0,0
2007,2,27,6,429,546,WN,N102UA,84.0,77.0,58.0,61.0,55.0,ATL,JFK,510.0,0,0
2007,9,8,5,44,329,WN,N586DL,169.0,165.0,152.0,27.0,22.0,ORD,JFK,1215.0,0,0
2007,11,13,1,1000,1128,DL,N114WN,96.0,88.0,65.0,41.0,51.0,SEA,MCO,658.0,0,0
2007,2,14,7,1540,1846,WN,N454UA,176.0,186.0,170.0,7.0,-0.0,DEN,PHX,1252.0,0,0
2007,12,21,3,1411,1556,WN,N104US,97.0,105.0,86.0,-54.0,-55.0,ORD,ATL,718.0,0,0
2007,2,15,1,1324,1723,DL,N861DL,239.0,239.0,220.0,31.0,34.0,LAX,ATL,1786.0,0,0
2007,2,25,6,956,1503,UA,N180DL,305.0,307.0,287.0,7.0,2.0,ORD,LAX,2033.0,0,0
2007,3,8,1,48,543,DL,N672WN,292.0,295.0,276.0,14.0,0.0,MCO,ORD,2065.0,0,0
2007,2,26,5,1051,1301,UA,N257DL,120.0,130.0,118.0,31.0,35.0,PHX,MCO,873.0,0,0
2007,5,20,4,442,725,WN,N920AA,164.0,163.0,147.0,2.0,11.0,DEN,ORD,1171.0,0,0
2007,2,10,2,1620,1844,WN,UNKNOW,152.0,144.0,132.0,56.0,62.0,SFO,ORD,975.0,0,0
2007,3,6,2,1910,57,UA,N920AA,350.0,347.0,331.0,-1.0,2.0,ATL,LAX,2561.0,0,0
2007,5,9,7,513,839,DL,N102UA,212.0,206.0,195.0,-19.0,-20.0,LAX,SFO,1468.0,0,0
2007,3,2,3,311,516,AA,N114WN,126.0,125.0,110.0,-8.0,-11.0,PHX,DFW,915.0,0,0
2007,2,27,7,1849,2039,WN,N831WN,115.0,110.0,95.0,-26.0,-30.0,SEA,SFO,779.0,0,0
2007,8,23,3,144,343,US,N683AA,120.0,119.0,96.0,10.0,7.0,ORD,ATL,836.0,0,0
2007,8,6,5,1144,1650,UA,N603AA,303.0,306.0,284.0,81.0,86.0,DEN,PHX,2066.0,0,0
2007,2,5,2,544,634,WN,N703UA,53.0,50.0,33.0,9.0,3.0,JFK,MCO,353.0,0,0
2007,2,23,7,759,844,DL,N572US,40.0,45.0,24.0,21.0,29.0,LAX,DFW,307.0,0,0
2007,3,27,6,533,811,US,N102UA,160.0,158.0,146.0,30.0,33.0,ATL,MCO,1151.0,0,0
2007,7,21,2,1748,2043,US,N588AA,172.0,175.0,154.0,32.0,50.0,PHX,SFO,1217.0,0,0
2007,11,20,4,2338,130,AA,N257DL,114.0,112.0,92.0,-2.0,-18.0,ORD,JFK,792.0,0,0
2007,6,14,4,1604,2144,WN,N462US,337.0,340.0,319.0,82.0,93.0,SEA,MCO,2216.0,0,0
2007,2,10,3,1017,1332,US,N479DL,200.0,195.0,178.0,32.0,41.0,JFK,LAX,1391.0,0,0
2007,1,9,4,754,842,UA,N125US,47.0,48.0,34.0,-49.0,-50.0,PHX,MCO,341.0,0,0
2007,3,8,4,616,703,AA,N125US,60.0,47.0,29.0,30.0,22.0,MCO,PHX,313.0,0,0
2007,7,26,4,1346,1610,US,N167WN,137.0,144.0,131.0,12.0,25.0,DEN,MCO,996.0,0,0
2007,11,13,1,1850,40,WN,N130UA,365.0,350.0,327.0,32.0,36.0,PHX,DFW,2571.0,0,0
2007,1,25,5,2205,225,UA,N755UA,258.0,260.0,243.0,34.0,30.0,ATL,MCO,1873.0,0,0
2007,10,6,2,1126,1655,WN,N598UA,332.0,329.0,316.0,-15.0,-24.0,DEN,MCO,2157.0,0,0
2007,7,8,3,1547,2017,US,UNKNOW,274.0,270.0,255.0,34.0,42.0,ORD,PHX,1765.0,0,0
2007,6,9,7,1323,1743,US,N552AA,265.0,260.0,235.0,39.0,33.0,LAX,DFW,1690.0,0,0
2007,5,2,4,1949,2156,US,N833UA,126.0,127.0,110.0,-5.0,-16.0,MCO,DFW,904.0,0,0
2007,12,6,2,1529,1756,WN,N603AA,143.0,147.0,122.0,3.0,4.0,SEA,DFW,972.0,0,0
2007,5,24,5,853,1144,WN,N755AA,174.0,171.0,150.0,-18.0,-21.0,DEN,DFW,1258.0,0,0
2007,4,1,1,255,615,AA,N167WN,203.0,200.0,184.0,-21.0,-22.0,LAX,JFK,1479.0,0,0
2007,6,3,4,1322,1856,AA,N376WN,340.0,334.0,320.0,36.0,21.0,PHX,DEN,2311.0,0,0
2007,8,14,5,1932,2157,DL,N211US,144.0,145.0,129.0,9.0,14.0,JFK,DEN,1034.0,0,0
2007,3,2,5,150,450,WN,N211US,181.0,180.0,170.0,14.0,16.0,SEA,ORD,1196.0,0,0
2007,3,21,6,2250,59,WN,N369DL,129.0,129.0,107.0,-21.0,-27.0,DFW,LAX,888.0,0,0
2007,11,23,4,1825,2307,WN,N787UA,282.0,282.0,260.0,44.0,27.0,DEN,DFW,2083.0,0,0
2007,6,23,3,304,514,DL,N454UA,130.0,130.0,105.0,4.0,1.0,MCO,JFK,912.0,0,0
2007,6,7,6,1546,1821,DL,N119DL,154.0,155.0,137.0,34.0,27.0,DEN,PHX,1046.0,0,0
2007,3,9,5,1618,1743,AA,N864WN,79.0,85.0,69.0,-69.0,-76.0,MCO,DEN,604.0,0,0
2007,12,7,6,2346,308,UA,N572US,207.0,202.0,184.0,-50.0,-57.0,ATL,PHX,1372.0,0,0
2007,9,24,6,2304,345,US,N702US,276.0,281.0,258.0,43.0,48.0,ORD,PHX,1971.0,0,0
2007,12,28,7,954,1545,AA,N588AA,344.0,351.0,340.0,21.0,14.0,DEN,SFO,2631.0,0,0
2007,3,21,2,1535,2134,US,N598UA,352.0,359.0,337.0,-10.0,-4.0,JFK,DFW,2682.0,0,0
2007,1,5,5,1158,1639,UA,N257WN,281.0,281.0,261.0,-30.0,-27.0,MCO,DFW,1902.0,0,0
2007,11,20,5,1224,1514,UA,N479DL,171.0,170.0,155.0,81.0,99.0,ORD,DFW,1259.0,0,0
2007,10,13,4,2257,150,DL,N462US,179.0,173.0,154.0,-21.0,-17.0,ORD,MCO,1130.0,0,0
2007,11,14,1,618,1116,US,N681US,295.0,298.0,283.0,20.0,17.0,SEA,ORD,2101.0,0,0
2007,4,21,7,1901,2253,DL,N672WN,222.0,232.0,210.0,-32.0,-33.0,SEA,ORD,1549.0,0,0
2007,10,15,6,2327,458,US,N532DL,332.0,331.0,317.0,-39.0,-32.0,ORD,LAX,2354.0,0,0
2007,1,10,5,2248,311,UA,N787UA,267.0,263.0,242.0,-53.0,-51.0,SEA,ATL,1764.0,0,0
2007,11,4,5,2111,259,AA,N369DL,354.0,348.0,334.0,11.0,1.0,DEN,LAX,2526.0,0,0
2007,12,21,1,313,530,US,N125US,138.0,137.0,126.0,51.0,50.0,LAX,DFW,945.0,0,0
2007,4,24,2,1852,2308,UA,N180DL,257.0,256.0,245.0,-10.0,-3.0,DEN,SFO,1859.0,0,0
2007,5,3,2,1306,1849,WN,N104US,346.0,343.0,319.0,26.0,30.0,PHX,DFW,2560.0,0,0
2007,1,19,3,236,648,US,N107US,247.0,252.0,237.0,38.0,40.0,SFO,LAX,1726.0,0,0
2007,7,11,1,1713,2036,WN,N104US,207.0,203.0,-5.0,43.0,49.0,DEN,SFO,1471.0,0,0
2007,11,11,1,442,746,UA,N102UA,188.0,184.0,163.0,19.0,20.0,DEN,SFO,1356.0,0,1
2007,6,8,6,1319,1518,UA,N104US,122.0,119.0,101.0,-40.0,-46.0,LAX,DFW,853.0,0,0
2007,7,12,1,1147,1323,US,N376WN,95.0,96.0,76.0,-24.0,-17.0,DEN,JFK,662.0,0,0
2007,11,24,7,650,957,DL,N462US,191.0,187.0,168.0,-41.0,-38.0,JFK,DFW,1307.0,0,0
2007,1,12,3,446,928,UA,N180DL,286.0,282.0,263.0,-48.0,-54.0,MCO,SFO,1868.0,0,0
2007,5,17,7,356,536,AA,N702US,98.0,100.0,81.0,2.0,3.0,ORD,JFK,700.0,0,0
2007,10,12,7,1433,1531,UA,N588AA,53.0,58.0,43.0,18.0,13.0,SFO,JFK,389.0,0,0
2007,8,13,2,1029,1149,UA,N787UA,90.0,80.0,66.0,42.0,42.0,JFK,DEN,582.0,0,0
2007,4,5,3,352,722,US,N572US,205.0,210.0,199.0,-57.0,-52.0,ATL,SFO,1499.0,0,0
2007,7,22,2,1623,1900,WN,N119DL,167.0,157.0,146.0,121.0,139.0,DFW,SEA,1045.0,0,0
2007,12,7,4,1554,1716,US,N532DL,80.0,82.0,59.0,-4.0,7.0,PHX,SEA,576.0,0,0
2007,11,23,7,1348,1554,US,N787UA,121.0,126.0,106.0,17.0,9.0,DEN,ATL,901.0,0,0
2007,12,5,5,526,752,WN,N588AA,139.0,146.0,125.0,40.0,36.0,PHX,DEN,1094.0,0,1
2007,1,21,4,2307,220,WN,N681US,196.0,193.0,181.0,6.0,2.0,ORD,LAX,1307.0,0,0
2007,8,21,5,140,321,DL,N369DL,113.0,101.0,90.0,-40.0,-47.0,SFO,ORD,702.0,0,0
2007,12,18,2,1924,2245,US,N257WN,197.0,201.0,183.0,-5.0,-0.0,SEA,MCO,1332.0,0,0
2007,11,2,1,1108,1444,UA,N920AA,220.0,216.0,204.0,-26.0,-20.0,PHX,SFO,1459.0,0,0
2007,8,16,2,46,326,WN,N870UA,169.0,160.0,139.0,20.0,16.0,ORD,DFW,1159.0,0,0
2007,5,13,5,1912,2309,US,N603AA,245.0,237.0,216.0,-0.0,5.0,DEN,DFW,1548.0,0,0
2007,1,25,5,348,659,AA,N755AA,201.0,191.0,169.0,47.0,58.0,MCO,SEA,1325.0,0,0
2007,4,2,3,1707,2253,DL,N940AA,349.0,346.0,325.0,-49.0,-36.0,DFW,MCO,2463.0,0,0
2007,9,21,4,107,551,AA,N102UA,285.0,284.0,263.0,15.0,23.0,LAX,SFO,1862.0,0,0
2007,9,5,1,1629,1740,WN,N598UA,64.0,71.0,46.0,-48.0,-49.0,SEA,DFW,462.0,0,0
2007,3,18,1,1936,2246,UA,N755UA,189.0,190.0,175.0,-55.0,-62.0,DFW,ORD,1333.0,0,0
2007,7,12,1,527,807,AA,N861DL,163.0,160.0,149.0,57.0,58.0,SEA,PHX,1056.0,0,0
2007,9,21,4,750,1116,WN,N861DL,213.0,206.0,185.0,44.0,49.0,ATL,LAX,1417.0,0,0
2007,1,7,3,1635,1755,DL,N369DL,87.0,80.0,56.0,6.0,4.0,DEN,SFO,526.0,0,0
2007,3,27,7,407,752,UA,N920AA,227.0,225.0,211.0,-21.0,-28.0,JFK,DFW,1582.0,0,0
2007,5,6,6,21,610,UA,N681US,348.0,349.0,335.0,-26.0,-20.0,LAX,JFK,2288.0,0,0
2007,12,20,3,747,1004,DL,N603AA,142.0,137.0,118.0,-27.0,-16.0,DEN,ORD,899.0,0,0
2007,1,13,1,2224,113,AA,N125US,171.0,169.0,148.0,-39.0,-40.0,PHX,DFW,1133.0,0,0
2007,1,11,2,901,1441,US,N861DL,346.0,340.0,315.0,-69.0,-69.0,LAX,ORD,2241.0,0,0
2007,4,11,7,2121,2213,US,N104US,55.0,52.0,34.0,-31.0,-36.0,ORD,LAX,385.0,0,0
2007,12,22,6,1238,1836,UA,N864WN,358.0,358.0,341.0,53.0,53.0,LAX,SFO,2543.0,0,0
2007,6,6,3,313,543,WN,N172DL,153.0,150.0,129.0,8.0,9.0,PHX,DEN,991.0,0,0
2007,3,28,3,2231,233,UA,N683AA,239.0,242.0,228.0,-17.0,-22.0,PHX,ATL,1731.0,0,0
2007,5,8,2,2117,25,UA,N875DL,190.0,188.0,176.0,41.0,33.0,PHX,DEN,1410.0,0,0
2007,8,17,4,1131,1700,WN,N532DL,333.0,329.0,307.0,23.0,18.0,ATL,ORD,2440.0,0,0
2007,7,4,4,400,618,US,N787UA,145.0,138.0,121.0,-34.0,-41.0,MCO,ORD,993.0,0,0
2007,3,2,4,1237,1506,AA,N369DL,156.0,149.0,128.0,-17.0,-16.0,DEN,DFW,1055.0,0,0
2007,1,17,1,1212,1315,AA,N833UA,65.0,63.0,47.0,-30.0,-32.0,PHX,DEN,457.0,0,0
2007,9,14,2,1902,2033,UA,N136WN,86.0,91.0,72.0,-17.0,-14.0,DEN,SFO,678.0,0,0
2007,12,13,1,335,904,UA,N681US,328.0,329.0,318.0,8.0,8.0,SFO,ORD,2266.0,0,0
2007,10,8,5,1650,2216,WN,N598UA,328.0,326.0,304.0,46.0,43.0,JFK,MCO,2323.0,0,0
2007,3,16,6,1740,2251,US,N875DL,312.0,311.0,289.0,62.0,45.0,JFK,ORD,2112.0,0,0
2007,1,21,1,1759,2045,WN,N107US,169.0,166.0,145.0,14.0,20.0,ORD,SFO,1174.0,0,0
2007,2,17,5,1800,2015,WN,N119DL,142.0,135.0,115.0,-30.0,-30.0,SEA,MCO,1001.0,0,0
2007,10,19,1,1116,1309,DL,N211US,108.0,113.0,100.0,-20.0,-21.0,SEA,DFW,825.0,0,0
2007,8,25,3,1655,1804,UA,N653US,71.0,69.0,52.0,13.0,19.0,SFO,MCO,482.0,0,0
2007,7,3,1,701,1209,US,N833UA,302.0,308.0,292.0,-10.0,-21.0,MCO,ATL,2175.0,0,0
2007,9,10,5,310,623,UA,N683AA,188.0,193.0,182.0,7.0,-2.0,ATL,DFW,1303.0,0,0
2007,7,24,7,2355,125,AA,N972AA,80.0,90.0,69.0,-13.0,-5.0,DFW,LAX,590.0,0,0
2007,4,16,3,939,1231,AA,N588AA,174.0,172.0,148.0,66.0,62.0,DEN,ATL,1171.0,0,0
2007,1,20,2,329,829,UA,N683AA,304.0,300.0,277.0,49.0,54.0,MCO,ATL,2035.0,0,0
2007,11,9,5,1817,2115,AA,N532DL,173.0,178.0,167.0,-4.0,-4.0,DFW,SFO,1265.0,0,0
2007,8,20,4,2121,147,UA,N532DL,261.0,266.0,244.0,-49.0,-49.0,SEA,JFK,1786.0,0,0
2007,2,9,5,850,1216,UA,N861DL,205.0,206.0,183.0,10.0,20.0,DFW,PHX,1455.0,0,0
2007,9,4,4,2316,300,AA,N653US,226.0,224.0,207.0,14.0,12.0,PHX,JFK,1573.0,0,1
